Year,MonthNumber,Salmon,SalmonWeight,SeaTrout,SeaTroutWeight,Farmed,Method
1966,5,0.583,4.336020583,0.139,0.871223022,0,Net and Coble: Retained
1966,6,2.773,4.573530472,0.789,1.135361217,0,Fixed Engine: Retained
1966,6,0.916,4.544868996,1.513,0.925446134,0,Net and Coble: Retained
1966,7,5.721,4.856546058,2.236,1.131127013,0,Fixed Engine: Retained
1966,7,0.787,4.831003812,2.003,0.916225662,0,Net and Coble: Retained
1966,8,2.022,5.51735905,0.425,1.146352941,0,Fixed Engine: Retained
1966,8,0.586,5.574744027,0.828,0.907125604,0,Net and Coble: Retained
1967,2,0.039,4.48974359,0,0,0,Fixed Engine: Retained
1967,2,1.702,4.309106933,0,0,0,Net and Coble: Retained
1967,3,0.66,4.553030303,0.008,0.9625,0,Fixed Engine: Retained
1967,3,2.197,4.626581702,0.006,0.9,0,Net and Coble: Retained
1967,4,0.699,4.412589413,0.249,0.912449799,0,Fixed Engine: Retained
1967,4,0.971,4.353244078,0.137,0.894160584,0,Net and Coble: Retained
1967,5,0.985,4.399593909,0.382,0.941623037,0,Fixed Engine: Retained
1967,5,1.293,4.44508894,1.557,0.88445729,0,Net and Coble: Retained
1967,6,3.984,5.046335341,1.927,1.049351323,0,Fixed Engine: Retained
1967,6,1.042,5.030422265,3.541,1.02965264,0,Net and Coble: Retained
1967,7,5.819,5.337257261,2.647,1.103400076,0,Fixed Engine: Retained
1967,7,0.373,5.352010724,1.403,1.061368496,0,Net and Coble: Retained
1967,8,2.485,5.6077666,0.514,1.141050584,0,Fixed Engine: Retained
1967,8,0.314,5.756687898,0.52,1.065961538,0,Net and Coble: Retained
1968,2,0.324,4.124382716,0.003,0.6,0,Fixed Engine: Retained
1968,2,2.654,4.050527506,0.003,0.6,0,Net and Coble: Retained
1968,3,0.707,4.47241867,0.024,0.8875,0,Fixed Engine: Retained
1968,3,1.436,4.481615599,0.006,0.9,0,Net and Coble: Retained
1968,4,0.708,4.421892655,0.089,0.856179775,0,Fixed Engine: Retained
1968,4,0.509,4.395088409,0.075,0.810666667,0,Net and Coble: Retained
1968,5,1.055,4.701895735,0.707,0.920084866,0,Fixed Engine: Retained
1968,5,0.524,4.404389313,0.832,0.889182692,0,Net and Coble: Retained
1968,6,4.403,4.853327277,2.441,0.996026219,0,Fixed Engine: Retained
1968,6,0.405,4.843950617,1.117,0.997761862,0,Net and Coble: Retained
1968,7,2.667,5.199400075,1.342,1.024813711,0,Fixed Engine: Retained
1968,7,0.602,5.248006645,1.519,0.997959184,0,Net and Coble: Retained
1968,8,1.827,5.860974275,0.386,1.80388601,0,Fixed Engine: Retained
1968,8,0.192,5.946354167,0.299,1.121070234,0,Net and Coble: Retained
1969,2,0.024,4.5,0,0,0,Fixed Engine: Retained
1969,2,1.272,4.71745283,0.001,0.9,0,Net and Coble: Retained
1969,3,0.618,4.382524272,0.004,1.025,0,Fixed Engine: Retained
1969,3,1.057,4.250141911,0.007,1.171428571,0,Net and Coble: Retained
1969,4,0.449,4.724944321,0.032,0.978125,0,Fixed Engine: Retained
1969,4,0.629,4.644833068,0.019,0.884210526,0,Net and Coble: Retained
1969,5,0.587,4.377512777,0.141,0.887943262,0,Fixed Engine: Retained
1969,5,0.216,4.372222222,0.205,0.856097561,0,Net and Coble: Retained
1969,6,1.249,4.765092074,0.779,0.946726573,0,Fixed Engine: Retained
1969,6,0.414,4.807729469,1.405,0.916227758,0,Net and Coble: Retained
1969,7,3.351,5.202297822,1.511,1.029384514,0,Fixed Engine: Retained
1969,7,0.558,5.284587814,1.603,0.988708671,0,Net and Coble: Retained
1969,8,2.525,5.21390099,0.384,1.071354167,0,Fixed Engine: Retained
1969,8,0.229,5.302620087,0.619,1.025201939,0,Net and Coble: Retained
1970,2,0.053,4.141509434,0,0,0,Fixed Engine: Retained
1970,2,0.954,4.136582809,0,0,0,Net and Coble: Retained
1970,3,0.208,4.178365385,0.005,0.72,0,Fixed Engine: Retained
1970,3,0.572,4.150524476,0,0,0,Net and Coble: Retained
1970,4,0.432,4.154861111,0.076,0.925,0,Fixed Engine: Retained
1970,4,0.499,4.200601202,0.137,0.821167883,0,Net and Coble: Retained
1970,5,0.878,4.391799544,0.355,0.813802817,0,Fixed Engine: Retained
1970,5,0.407,4.358722359,0.95,0.803052632,0,Net and Coble: Retained
1970,6,2.745,4.78859745,1.074,0.92867784,0,Fixed Engine: Retained
1970,6,0.279,4.784587814,1.491,0.907176392,0,Net and Coble: Retained
1970,7,2.531,4.997747926,1.171,1.004782237,0,Fixed Engine: Retained
1970,7,0.374,4.953208556,1.127,0.970807453,0,Net and Coble: Retained
1970,8,1.231,5.475873274,0.299,1.133110368,0,Fixed Engine: Retained
1970,8,0.122,5.499180328,0.282,1.093617021,0,Net and Coble: Retained
1971,2,0.127,3.836220472,0.002,0.9,0,Fixed Engine: Retained
1971,2,1.508,3.937334218,0.005,0.9,0,Net and Coble: Retained
1971,3,0.391,3.948849105,0.022,0.804545455,0,Fixed Engine: Retained
1971,3,0.752,3.850664894,0.009,0.755555556,0,Net and Coble: Retained
1971,4,0.492,4.103455285,0.186,0.86344086,0,Fixed Engine: Retained
1971,4,0.558,4.113978495,0.496,0.852217742,0,Net and Coble: Retained
1971,5,2.506,4.375738228,0.688,0.963226744,0,Fixed Engine: Retained
1971,5,0.873,4.386254296,0.713,0.947966339,0,Net and Coble: Retained
1971,6,3.252,4.800799508,0.718,0.994428969,0,Fixed Engine: Retained
1971,6,0.69,4.78115942,1.177,0.961512319,0,Net and Coble: Retained
1971,7,3.13,5.119520767,0.499,1.119038076,0,Fixed Engine: Retained
1971,7,0.191,5.170157068,0.333,1.060960961,0,Net and Coble: Retained
1971,8,0.73,5.434383562,0.103,1.193203883,0,Fixed Engine: Retained
1971,8,0.181,5.578453039,0.092,1.158695652,0,Net and Coble: Retained
1972,2,0.159,4.647169811,0.001,0.9,0,Fixed Engine: Retained
1972,2,0.511,4.48630137,0.001,0.9,0,Net and Coble: Retained
1972,3,0.178,4.378089888,0.003,1.366666667,0,Fixed Engine: Retained
1972,3,0.673,4.490787519,0.002,0.25,0,Net and Coble: Retained
1972,4,0.514,4.313618677,0.07,0.835714286,0,Fixed Engine: Retained
1972,4,0.509,4.264047151,0.152,0.838815789,0,Net and Coble: Retained
1972,5,1.235,4.600566802,0.586,0.914846416,0,Fixed Engine: Retained
1972,5,0.655,4.571908397,0.718,0.90724234,0,Net and Coble: Retained
1972,6,1.582,5.16125158,1.138,0.984534271,0,Fixed Engine: Retained
1972,6,0.269,5.16133829,1.122,0.970677362,0,Net and Coble: Retained
1972,7,2.092,5.60334608,1.05,1.057904762,0,Fixed Engine: Retained
1972,7,0.127,5.807086614,0.621,1.061352657,0,Net and Coble: Retained
1972,8,1.366,6.221156662,0.165,1.061212121,0,Fixed Engine: Retained
1972,8,0.188,6.485638298,0.263,1.020912548,0,Net and Coble: Retained
1973,2,0.286,4.427972028,0.011,0.945454545,0,Fixed Engine: Retained
1973,2,0.98,4.427142857,0.003,0.766666667,0,Net and Coble: Retained
1973,3,1.216,4.589638158,0.056,0.939285714,0,Fixed Engine: Retained
1973,3,0.36,4.666944444,0.011,0.909090909,0,Net and Coble: Retained
1973,4,0.554,4.521119134,0.236,0.849576271,0,Fixed Engine: Retained
1973,4,0.683,4.545241581,0.686,0.843731778,0,Net and Coble: Retained
1973,5,0.926,4.718142549,0.713,0.942776999,0,Fixed Engine: Retained
1973,5,0.538,4.766914498,1.03,0.925242718,0,Net and Coble: Retained
1973,6,1.945,5.405552699,1.597,1.03018159,0,Fixed Engine: Retained
1973,6,0.124,5.475806452,0.423,1.011111111,0,Net and Coble: Retained
1973,7,2.756,5.679281567,0.611,1.140261866,0,Fixed Engine: Retained
1973,7,0.182,6.133516484,0.512,1.120703125,0,Net and Coble: Retained
1973,8,2.445,6.040286299,0.182,1.036813187,0,Fixed Engine: Retained
1973,8,0.095,6.78,0.216,1.039351852,0,Net and Coble: Retained
1974,2,0.259,4.705791506,0.001,0.9,0,Fixed Engine: Retained
1974,2,0.319,4.780564263,0.002,0.7,0,Net and Coble: Retained
1974,3,0.221,4.640723982,0.011,0.781818182,0,Fixed Engine: Retained
1974,3,0.486,4.608641975,0.005,0.82,0,Net and Coble: Retained
1974,4,0.754,4.777188329,0.165,0.876969697,0,Fixed Engine: Retained
1974,4,0.306,4.780392157,0.465,0.835053763,0,Net and Coble: Retained
1974,5,1.256,5.12022293,0.499,0.954509018,0,Fixed Engine: Retained
1974,5,0.603,5.107628524,0.729,0.934567901,0,Net and Coble: Retained
1974,6,2.756,5.595682148,1.444,1.014265928,0,Fixed Engine: Retained
1974,6,0.243,5.588888889,0.566,0.980035336,0,Net and Coble: Retained
1974,7,2.933,5.94725537,0.557,0.929084381,0,Fixed Engine: Retained
1974,7,0.163,6.149693252,0.461,0.889370933,0,Net and Coble: Retained
1974,8,2.39,6.517322176,0.151,1.186754967,0,Fixed Engine: Retained
1974,8,0.071,6.912676056,0.059,1.145762712,0,Net and Coble: Retained
1975,2,0.36,4.58,0,0,0,Fixed Engine: Retained
1975,2,1.176,4.706037415,0,0,0,Net and Coble: Retained
1975,3,0.856,4.578271028,0.011,0.863636364,0,Fixed Engine: Retained
1975,3,1.948,4.734291581,0.005,0.9,0,Net and Coble: Retained
1975,4,0.906,4.616004415,0.243,0.914814815,0,Fixed Engine: Retained
1975,4,0.669,4.876233184,0.159,0.906918239,0,Net and Coble: Retained
1975,5,1.535,4.6647557,0.662,0.909969789,0,Fixed Engine: Retained
1975,5,0.38,4.932105263,0.599,0.907178631,0,Net and Coble: Retained
1975,6,1.854,4.788403452,0.666,0.937087087,0,Fixed Engine: Retained
1975,6,0.241,5.245643154,0.493,0.907099391,0,Net and Coble: Retained
1975,7,1.907,4.714053487,0.514,0.950389105,0,Fixed Engine: Retained
1975,7,0.066,6.006060606,0.229,1.026200873,0,Net and Coble: Retained
1975,8,1.051,4.706374881,0.093,0.946236559,0,Fixed Engine: Retained
1975,8,0.038,6.947368421,0.041,0.907317073,0,Net and Coble: Retained
1976,2,0.213,4.318779343,0.005,0.82,0,Fixed Engine: Retained
1976,2,0.776,4.535953608,0,0,0,Net and Coble: Retained
1976,3,0.189,4.651322751,0.003,0.9,0,Fixed Engine: Retained
1976,3,0.945,4.535873016,0.011,0.827272727,0,Net and Coble: Retained
1976,4,0.315,4.852698413,0.075,0.894666667,0,Fixed Engine: Retained
1976,4,0.294,4.72585034,0.178,0.879213483,0,Net and Coble: Retained
1976,5,0.503,4.919085487,0.274,0.927007299,0,Fixed Engine: Retained
1976,5,0.365,4.880273973,0.68,0.920588235,0,Net and Coble: Retained
1976,6,0.503,5.463021869,0.35,1.045714286,0,Fixed Engine: Retained
1976,6,0.197,5.46142132,0.746,1.034316354,0,Net and Coble: Retained
1976,7,0.976,5.531864754,0.476,1.095798319,0,Fixed Engine: Retained
1976,7,0.119,5.568907563,0.445,1.075280899,0,Net and Coble: Retained
1976,8,0.615,5.492520325,0.1,1.161,0,Fixed Engine: Retained
1976,8,0.046,5.65,0.089,1.121348315,0,Net and Coble: Retained
1977,2,0.126,3.949206349,0,0,0,Fixed Engine: Retained
1977,2,0.861,4.005458769,0,0,0,Net and Coble: Retained
1977,3,0.194,4.159278351,0.005,0.72,0,Fixed Engine: Retained
1977,3,0.809,4.223114957,0.014,0.714285714,0,Net and Coble: Retained
1977,4,0.269,4.276208178,0.124,0.921774194,0,Fixed Engine: Retained
1977,4,0.373,4.123592493,0.135,0.907407407,0,Net and Coble: Retained
1977,5,0.455,4.514065934,0.403,0.933002481,0,Fixed Engine: Retained
1977,5,0.202,4.522277228,0.673,0.925408618,0,Net and Coble: Retained
1977,6,0.677,4.998966027,0.507,1.017159763,0,Fixed Engine: Retained
1977,6,0.307,5.08990228,0.979,1.016036772,0,Net and Coble: Retained
1977,7,1.307,5.525325172,0.37,1.109459459,0,Fixed Engine: Retained
1977,7,0.166,5.601807229,0.367,1.097547684,0,Net and Coble: Retained
1977,8,0.765,6.001699346,0.092,1.089130435,0,Fixed Engine: Retained
1977,8,0.117,6.269230769,0.153,1.079084967,0,Net and Coble: Retained
1978,2,0.3,4.245666667,0,0,0,Fixed Engine: Retained
1978,2,0.755,4.240927152,0,0,0,Net and Coble: Retained
1978,3,0.664,4.54623494,0.007,0.771428571,0,Fixed Engine: Retained
1978,3,0.756,4.544973545,0.008,0.7375,0,Net and Coble: Retained
1978,4,0.606,4.528382838,0.071,0.836619718,0,Fixed Engine: Retained
1978,4,1.275,4.581490196,0.195,0.839487179,0,Net and Coble: Retained
1978,5,0.516,4.729263566,0.427,0.862529274,0,Fixed Engine: Retained
1978,5,0.311,4.699356913,0.644,0.857142857,0,Net and Coble: Retained
1978,6,1.79,5.329050279,0.835,0.984311377,0,Fixed Engine: Retained
1978,6,0.377,5.289124668,0.844,0.961492891,0,Net and Coble: Retained
1978,7,0.956,5.845920502,0.471,1.034394904,0,Fixed Engine: Retained
1978,7,0.238,6.028151261,0.709,1.02045134,0,Net and Coble: Retained
1978,8,0.674,5.795103858,0.075,1.04,0,Fixed Engine: Retained
1978,8,0.137,6.237956204,0.115,0.95826087,0,Net and Coble: Retained
1979,2,0.236,3.926694915,0.002,0.9,0,Fixed Engine: Retained
1979,2,1.387,3.873684211,0.001,0.9,0,Net and Coble: Retained
1979,3,0.189,3.904761905,0.004,0.9,0,Fixed Engine: Retained
1979,3,0.593,3.986677909,0.002,0.9,0,Net and Coble: Retained
1979,4,0.174,3.782758621,0.043,0.874418605,0,Fixed Engine: Retained
1979,4,0.202,3.709405941,0.133,0.879699248,0,Net and Coble: Retained
1979,5,0.738,4.436314363,0.406,0.836699507,0,Fixed Engine: Retained
1979,5,0.726,4.467768595,1.367,0.830212143,0,Net and Coble: Retained
1979,6,0.626,4.787380192,0.466,0.965665236,0,Fixed Engine: Retained
1979,6,0.256,4.7078125,0.682,0.952346041,0,Net and Coble: Retained
1979,7,1.492,5.450402145,0.616,1.028733766,0,Fixed Engine: Retained
1979,7,0.171,5.514619883,0.801,1.015855181,0,Net and Coble: Retained
1979,8,0.679,5.314874816,0.147,0.962585034,0,Fixed Engine: Retained
1979,8,0.261,6.032183908,0.351,0.97037037,0,Net and Coble: Retained
1980,2,0.093,4.165591398,0.001,1.4,0,Fixed Engine: Retained
1980,2,0.605,4.254710744,0,0,0,Net and Coble: Retained
1980,3,0.274,4.221532847,0.001,0.9,0,Fixed Engine: Retained
1980,3,0.721,4.186823856,0.003,0.766666667,0,Net and Coble: Retained
1980,4,0.806,4.367617866,0.133,0.921052632,0,Fixed Engine: Retained
1980,4,0.525,4.363047619,0.197,0.902538071,0,Net and Coble: Retained
1980,5,2.23,4.654304933,0.832,0.942668269,0,Fixed Engine: Retained
1980,5,0.332,4.631626506,0.735,0.934285714,0,Net and Coble: Retained
1980,6,2.808,5.255876068,1.04,1.041538462,0,Fixed Engine: Retained
1980,6,0.591,5.243485618,1.073,1.016216216,0,Net and Coble: Retained
1980,7,1.895,5.876833773,0.878,1.114350797,0,Fixed Engine: Retained
1980,7,0.5,5.8604,0.955,1.079581152,0,Net and Coble: Retained
1980,8,0.953,5.90524659,0.108,1.112962963,0,Fixed Engine: Retained
1980,8,0.267,6.396254682,0.13,1.074615385,0,Net and Coble: Retained
1981,2,0.322,4.369565217,0,0,0,Fixed Engine: Retained
1981,2,1.212,4.309158416,0.001,0.5,0,Net and Coble: Retained
1981,3,0.384,4.426041667,0.004,0.575,0,Fixed Engine: Retained
1981,3,1.04,4.367980769,0.004,0.575,0,Net and Coble: Retained
1981,4,1.255,4.311474104,0.15,0.886,0,Fixed Engine: Retained
1981,4,0.888,4.322972973,0.208,0.885576923,0,Net and Coble: Retained
1981,5,2.155,4.415545244,0.618,0.893203883,0,Fixed Engine: Retained
1981,5,1.058,4.41805293,0.552,0.88423913,0,Net and Coble: Retained
1981,6,2.817,5.027511537,1.44,1.031944444,0,Fixed Engine: Retained
1981,6,0.979,5.012257406,1.262,1.016085578,0,Net and Coble: Retained
1981,7,2.474,5.717946645,1.332,1.118693694,0,Fixed Engine: Retained
1981,7,0.319,5.760188088,0.909,1.106820682,0,Net and Coble: Retained
1981,8,2.209,6.200407424,0.19,1.186315789,0,Fixed Engine: Retained
1981,8,0.121,6.328099174,0.132,1.092424242,0,Net and Coble: Retained
1982,2,0.081,4.485185185,0,0,0,Fixed Engine: Retained
1982,2,0.839,4.490464839,0,0,0,Net and Coble: Retained
1982,3,0.254,4.359055118,0.005,0.54,0,Fixed Engine: Retained
1982,3,0.442,4.213800905,0.002,0.45,0,Net and Coble: Retained
1982,4,0.207,4.253140097,0.128,0.8359375,0,Fixed Engine: Retained
1982,4,0.547,4.313711152,0.188,0.844680851,0,Net and Coble: Retained
1982,5,0.707,4.325459689,0.562,0.977402135,0,Fixed Engine: Retained
1982,5,0.24,4.277083333,0.551,0.966424682,0,Net and Coble: Retained
1982,6,1.366,4.758052709,1.84,1.081467391,0,Fixed Engine: Retained
1982,6,0.236,4.772457627,0.954,1.061215933,0,Net and Coble: Retained
1982,7,1.717,5.289866045,0.67,1.167761194,0,Fixed Engine: Retained
1982,7,0.179,5.283240223,0.546,1.152197802,0,Net and Coble: Retained
1982,8,1.311,5.572845156,0.173,1.056647399,0,Fixed Engine: Retained
1982,8,0.166,5.65060241,0.114,0.98245614,0,Net and Coble: Retained
1983,2,0.099,3.853535354,0.002,0.45,0,Fixed Engine: Retained
1983,2,0.272,3.787132353,0.008,0.5625,0,Net and Coble: Retained
1983,3,0.127,3.821259843,0,0,0,Fixed Engine: Retained
1983,3,0.463,3.901079914,0.003,0.6,0,Net and Coble: Retained
1983,4,0.071,4.164788732,0.018,0.855555556,0,Fixed Engine: Retained
1983,4,0.19,4.29,0.051,0.82745098,0,Net and Coble: Retained
1983,5,0.131,4.151908397,0.109,0.977981651,0,Fixed Engine: Retained
1983,5,0.116,4.070689655,0.313,0.938977636,0,Net and Coble: Retained
1983,6,0.39,4.553333333,0.57,1.109298246,0,Fixed Engine: Retained
1983,6,0.101,4.54950495,0.668,1.066017964,0,Net and Coble: Retained
1983,7,1.374,5.057860262,0.458,1.081441048,0,Fixed Engine: Retained
1983,7,0.114,5.097368421,0.29,1.033793103,0,Net and Coble: Retained
1983,8,2.39,5.786443515,0.224,1.123660714,0,Fixed Engine: Retained
1983,8,0.071,5.953521127,0.103,1.105825243,0,Net and Coble: Retained
1984,2,0.02,3.99,0,0,0,Fixed Engine: Retained
1984,2,0.207,4.01884058,0,0,0,Net and Coble: Retained
1984,3,0.043,4.072093023,0.001,0.9,0,Fixed Engine: Retained
1984,3,0.175,4.131428571,0.003,0.9,0,Net and Coble: Retained
1984,4,0.133,3.915037594,0.02,0.815,0,Fixed Engine: Retained
1984,4,0.188,3.954255319,0.052,0.819230769,0,Net and Coble: Retained
1984,5,0.707,4.340876945,0.315,0.924444444,0,Fixed Engine: Retained
1984,5,0.451,4.327716186,1.047,0.89808978,0,Net and Coble: Retained
1984,6,1.139,4.945302897,0.693,1.048629149,0,Fixed Engine: Retained
1984,6,0.436,4.921788991,1.083,1.029455217,0,Net and Coble: Retained
1984,7,1.719,5.524141943,0.54,1.065925926,0,Fixed Engine: Retained
1984,7,0.161,5.552795031,0.72,1.052083333,0,Net and Coble: Retained
1984,8,0.906,5.948785872,0.137,1.019708029,0,Fixed Engine: Retained
1984,8,0.062,6.072580645,0.19,1.012105263,0,Net and Coble: Retained
1985,2,0.091,3.634065934,0,0,0,Fixed Engine: Retained
1985,2,0.007,3.7,0.001,0.5,0,Net and Coble: Retained
1985,3,0.152,3.926973684,0.003,1.2,0,Fixed Engine: Retained
1985,3,0.08,4.0825,0.002,1.15,0,Net and Coble: Retained
1985,4,0.143,3.711188811,0.035,0.894285714,0,Fixed Engine: Retained
1985,4,0.837,3.678614098,0.078,0.901282051,0,Net and Coble: Retained
1985,5,0.433,4.030023095,0.178,0.960674157,0,Fixed Engine: Retained
1985,5,0.437,4.059496568,0.382,0.957068063,0,Net and Coble: Retained
1985,6,0.876,4.821232877,0.371,1.049056604,0,Fixed Engine: Retained
1985,6,0.326,4.834969325,0.992,1.043447581,0,Net and Coble: Retained
1985,7,1.022,5.455088063,0.38,1.149473684,0,Fixed Engine: Retained
1985,7,0.353,5.488101983,0.653,1.115620214,0,Net and Coble: Retained
1985,8,0.244,5.8,0.045,1.097777778,0,Fixed Engine: Retained
1985,8,0.204,5.923529412,0.102,1.094117647,0,Net and Coble: Retained
1986,2,0.048,4.39375,0,0,0,Fixed Engine: Retained
1986,2,0.008,4.3625,0,0,0,Net and Coble: Retained
1986,3,0.245,4.126938776,0,0,0,Fixed Engine: Retained
1986,3,0.03,4.036666667,0,0,0,Net and Coble: Retained
1986,4,0.152,4.344736842,0.018,0.883333333,0,Fixed Engine: Retained
1986,4,0.439,4.327107062,0.116,0.903448276,0,Net and Coble: Retained
1986,5,0.445,4.706067416,0.321,0.997507788,0,Fixed Engine: Retained
1986,5,0.481,4.713305613,0.709,0.984626234,0,Net and Coble: Retained
1986,6,0.534,5.420224719,0.753,0.927622842,0,Fixed Engine: Retained
1986,6,0.312,5.415384615,1.05,0.875238095,0,Net and Coble: Retained
1986,7,1.195,6.148368201,0.646,1.084055728,0,Fixed Engine: Retained
1986,7,0.118,6.342372881,0.469,1.06098081,0,Net and Coble: Retained
1986,8,0.504,6.001984127,0.045,1.077777778,0,Fixed Engine: Retained
1986,8,0.224,6.595535714,0.184,1.00326087,0,Net and Coble: Retained
1987,2,0.16,4.36875,0.001,0.9,0,Fixed Engine: Retained
1987,2,0.038,4.321052632,0.006,0.75,0,Net and Coble: Retained
1987,3,0.154,4.138311688,0.005,0.72,0,Fixed Engine: Retained
1987,3,0.099,4.077777778,0.007,0.771428571,0,Net and Coble: Retained
1987,4,0.319,4.156426332,0.108,0.856481481,0,Fixed Engine: Retained
1987,4,0.566,4.168904594,0.133,0.852631579,0,Net and Coble: Retained
1987,5,0.368,4.533423913,0.454,0.941189427,0,Fixed Engine: Retained
1987,5,0.313,4.480830671,0.98,0.934489796,0,Net and Coble: Retained
1987,6,0.389,5.755526992,0.666,1.069219219,0,Fixed Engine: Retained
1987,6,0.266,5.751879699,1.309,1.04789916,0,Net and Coble: Retained
1987,7,0.379,6.471240106,0.358,1.056703911,0,Fixed Engine: Retained
1987,7,0.132,6.621969697,0.631,1.043106181,0,Net and Coble: Retained
1987,8,0.185,6.705945946,0.022,1.131818182,0,Fixed Engine: Retained
1987,8,0.094,7.025531915,0.059,1.061016949,0,Net and Coble: Retained
1988,2,0.012,3.891666667,0,0,0,Fixed Engine: Retained
1988,2,0.006,3.933333333,0,0,0,Net and Coble: Retained
1988,3,0.196,4.123979592,0.002,0.9,0,Fixed Engine: Retained
1988,3,0.066,4.184848485,0.003,0.766666667,0,Net and Coble: Retained
1988,4,0.128,4.11796875,0.01,1,0,Fixed Engine: Retained
1988,4,0.695,4.154820144,0.024,0.983333333,0,Net and Coble: Retained
1988,5,0.17,4.541176471,0.103,1.030097087,0,Fixed Engine: Retained
1988,5,0.465,4.467741935,0.506,1.043478261,0,Net and Coble: Retained
1988,6,0.512,5.509570313,0.609,1.116420361,0,Fixed Engine: Retained
1988,6,0.103,5.487378641,0.659,1.097875569,0,Net and Coble: Retained
1988,7,0.448,6.188392857,0.279,1.068100358,0,Fixed Engine: Retained
1988,7,0.341,6.431378299,0.709,1.070380818,0,Net and Coble: Retained
1988,8,0.162,6.05617284,0.035,1.128571429,0,Fixed Engine: Retained
1988,8,0.221,6.927149321,0.103,1.127184466,0,Net and Coble: Retained
1988,9,0,0,0,0,0,Fixed Engine: Retained
1989,2,0.018,3.855555556,0.001,0.5,0,Fixed Engine: Retained
1989,2,0.004,3.75,0.001,0.5,0,Net and Coble: Retained
1989,3,0.08,4.0025,0.011,0.945454545,0,Fixed Engine: Retained
1989,3,0.072,3.95,0.01,0.77,0,Net and Coble: Retained
1989,4,0.098,4.07755102,0.079,0.958227848,0,Fixed Engine: Retained
1989,4,0.515,4.077864078,0.405,0.95308642,0,Net and Coble: Retained
1989,5,0.395,4.502531646,0.548,1.121532847,0,Fixed Engine: Retained
1989,5,0.347,4.504610951,0.721,1.10221914,0,Net and Coble: Retained
